id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id1436346407,City Arts & Lectures,https://podcasts.apple.com/us/podcast/city-arts-lectures/id1436346407,City Arts & Lectures,Arts,309 episodes,4.4,325 Ratings,"Since 1980, City Arts & Lectures has presented onstage conversations with outstanding figures in literature, politics, criticism, science, and the performing arts, offering the most diverse perspectives about ideas and values. City Arts & Lectures programs can be heard on more than 130 public radio stations across the country and wherever you get your podcasts. The broadcasts are co-produced with KQED 88.5 FM in San Francisco. Visit CITYARTS.NET for more info."
id1434904509,The Jeselnik & Rosenthal Vanity Project,https://podcasts.apple.com/us/podcast/the-jeselnik-rosenthal-vanity-project/id1434904509,All Things Comedy Network,Arts,250 episodes,4.8,4.3K Ratings,"Anthony Jeselnik is a world famous comedian, Gregg Rosenthal is an analyst for NFL Network and they have been best friends for over 20 years. Each week, JRVP features stories from their lives, deep dives into the darkest and craziest news stories from around the world and essential recommendations to their listeners. The hilarious podcast is about friendship, family and Anthony's unquenchable desire to get Gregg in trouble with his employer and his wife."
id876424161,Radio Cherry Bombe,https://podcasts.apple.com/us/podcast/radio-cherry-bombe/id876424161,The Cherry Bombe Network,Arts,563 episodes,4.7,526 Ratings,"Radio Cherry Bombe features interviews with the most interesting people in the world of food. Each week, host Kerry Diamond, founder and editor of the indie magazine Cherry Bombe, talks to the chefs, bakers, creatives, and entrepreneurs making it happen. Follow @cherrybombe on Instagram for show news and more, and visit cherrybombe.com/radio-cherry-bombe for transcripts and past episodes. Thank you to Tralala for our theme song, ""All Fired Up."" Produced by The Cherry Bombe Podcast Network"
id1750547306,The Pink House with Sam Smith,https://podcasts.apple.com/us/podcast/the-pink-house-with-sam-smith/id1750547306,Lemonada,Arts,16 episodes,4.0,140 Ratings,"Hosted by five-time Grammy winner Sam Smith, The Pink House is about the people and places that make us who we are. One of those places was Sam’s childhood home in the English village of Great Chishill, literally called The Pink House. It was a space of total warmth and love where Sam felt safe enough to find their voice. On the podcast, Sam is sitting down with good friends and queer icons to explore their own “Pink Houses,” how they navigated early struggles and ultimately found their place in the world. From Elliot Page’s childhood bedroom to Joel Kim Booster’s joyful stint at a Cold Stone Creamery, Sam and their guests bring us transformative stories of belonging, chosen families, and the journeys we take to become who we were destined to be. This series feels like lighting a warm candle and enjoying a cup of tea with a dear friend. Learn how to love yourself, show up for others, and create a world that supports beauty of all kinds. From Lemonada Media.Photo: Jonathan Mannion"
id1138081319,Magic Lessons with Elizabeth Gilbert,https://podcasts.apple.com/us/podcast/magic-lessons-with-elizabeth-gilbert/id1138081319,Maximum Fun,Arts,22 episodes,4.6,1.4K Ratings,"Bestselling author Elizabeth Gilbert returns for the second season of her hit podcast MAGIC LESSONS, ready to help another batch of aspiring artists overcome their fears and create more joyfully. This year’s guest experts include Neil Gaiman, Gary Shteyngart, Amy Purdy, Michael Ian Black, Brandon Stanton, Martha Beck, and Glennon Doyle Melton. MAGIC LESSONS art courtesy of Riverhead Books, an imprint of Penguin Random House LLC."
id394775318,99% Invisible,https://podcasts.apple.com/us/podcast/99-invisible/id394775318,Roman Mars,Arts,670 episodes,4.8,25K Ratings,"Design is everywhere in our lives, perhaps most importantly in the places where we've just stopped noticing. 99% Invisible is a weekly exploration of the process and power of design and architecture. From award winning producer Roman Mars. Learn more at 99percentinvisible.org."
id1471270483,Gloss Angeles,https://podcasts.apple.com/us/podcast/gloss-angeles/id1471270483,Kirbie Johnson and Sara Tan,Arts,416 episodes,4.7,644 Ratings,"Co-hosts and longtime beauty journalists Kirbie Johnson and Sara Tan give their perspective on all things makeup, skincare, and wellness at the intersection of pop culture and entertainment. Experts in the field and friends IRL, they pull back the curtain on trends, treatments and popular products — all the things you're likely searching or watching on TikTok. (They'd know — they've spent 10 years creating and optimizing editorial content for mainstream digital beauty publishers.) Tuesday episodes reveal the most notable beauty headlines with informed takes while Friday episodes feature guests from experts in the industry to celebrity spokespeople, including Courteney Cox, Hailey Bieber, Halsey, Selena Gomez, Scarlett Johansson, Laverne Cox, Jonathan Van Ness, Barbie Ferreira, Brad Mondo, Emma Chamberlain, Dr. Jason Diamond, Charlotte Palermino and more. Hosted on Acast. See acast.com/privacy for more information."
id1095138637,The Magnus Archives,https://podcasts.apple.com/us/podcast/the-magnus-archives/id1095138637,Rusty Quill,Arts,322 episodes,4.9,9.4K Ratings,"“Make your statement, face your fear.” A weekly horror fiction podcast examining what lurks in the archives of the Magnus Institute, an organisation dedicated to researching the esoteric and the weird. Join Jonathan Sims as he explores the archive, but be warned, as he looks into its depths something starts to look back… New episodes every Thursday produced by Rusty Quill, featuring guest actors, short stories, serial plots and more. The Magnus Protocol launches in January 2024. Hosted on Acast. See acast.com/privacy for more information."
id1738545065,No Write Way with V. E. Schwab,https://podcasts.apple.com/us/podcast/no-write-way-with-v-e-schwab/id1738545065,V. E. Schwab (Author),Arts,25 episodes,5.0,20 Ratings,"V.E. Schwab here! Join me each week as I chat with fellow successful authors about their origin stories, processes, work-life balance, and how *they* create the stories you love. Because there's no right way to write, just whatever works for you."
id1628810269,CHANEL Connects,https://podcasts.apple.com/us/podcast/chanel-connects/id1628810269,CHANEL,Arts,33 episodes,4.7,25 Ratings,"Season 4 of CHANEL Connects takes you to the Venice Biennale—the world’s most influential, international exhibition of art—to meet the artists, curators and thinkers shaping culture today. The new season of CHANEL’s flagship culture podcast features the South African painter and filmmaker William Kentridge, French-Caribbean artist Julien Creuzet, London-based gallerist Sadie Coles, Luxembourg-born actress Vicky Krieps, American designer Michael Rock and Frieze editor Andrew Durbin. Presented by Yana Peel, Global Head of Arts and Culture, with editor Penny Martin, CHANEL Connects brings the Biennale to life and explains why it is the essential cultural event of the year. Listeners meet key players from all walks of life. Some are dear friends; others are meeting for the first time. Each will challenge your ideas about the art world and the Venice Biennale, on view through this November and not to be missed. From Venice’s Conservatory of Music Benedetto Marcello to the grand halls of the gothic Pisani Moretta, nine episodes, released weekly from 3 July 2024, will explore the currents of culture today. Experience the Venice Biennale with CHANEL."
id283627069,Relic Radio Sci-Fi (old time radio‪)‬,https://podcasts.apple.com/us/podcast/relic-radio-sci-fi-old-time-radio/id283627069,RelicRadio.com,Arts,125 episodes,4.6,614 Ratings,"Relic Radio Science Fiction brings you old time radio stories from sci-fi's greatest writers, as well as original stories for shows like Dimension X, X Minus 1, 2000 Plus, Beyond Tomorrow, and much more! Travel through space and time as they saw it all those years ago."
id1742116372,Persuasion by Jane Austen,https://podcasts.apple.com/us/podcast/persuasion-by-jane-austen/id1742116372,Ballarat National Theatre,Arts,8 episodes,5.0,30 Ratings,"A Persuasion audiobook performed by 20 actors with gorgeous ambient sounds and an original musical score to bring the story to life. From the director of the Webby Award Honouree podcast of Pride and Prejudice. Presented over 13 beautiful episodes. This dramatised audiobook is produced by the Australian not-for-profit community theatre company, Ballarat National Theatre."
id1305381419,Classical Stuff You Should Know,https://podcasts.apple.com/us/podcast/classical-stuff-you-should-know/id1305381419,"A.J. Hanenburg, Graeme Donaldson, and Thomas Magbee",Arts,267 episodes,4.7,620 Ratings,"A.J., Graeme, and Thomas discuss everything having to do with the classical world. Our aim is to help both educators and laypeople enjoy the classical world as much as they enjoy fine ales and good tales."
id642198704,Down These Mean Streets (Old Time Radio Detectives‪)‬,https://podcasts.apple.com/us/podcast/down-these-mean-streets-old-time-radio-detectives/id642198704,Mean Streets Podcasts,Arts,708 episodes,4.6,923 Ratings,"Presenting the best detectives from the Golden Age of Radio.  Each week, we'll bring you an episode starring one of Old Time Radio's greatest detectives and the story behind the show.  Join us for adventures of Philip Marlowe, Sam Spade, Johnny Dollar, and many more."
